seed,gate_mode,optimizer,completed_steps,requested_steps,status,reason,initial_hash,final_hash,acquired_positive_gaps,train_R,S
0,learned,sgd,12000,12000,finite_budget_complete,,d9d1740d4a50ca7cd6063aa40a403a5a8fc1d9be99ba26bd0e3632df06bc3960,bd65c1ad20837ab92abdf851f5a032908f427882cdf2c3a6ebbc7bdb0e1d399e,True,2,17976.52238260868
0,learned,adam,12000,12000,finite_budget_complete,,d9d1740d4a50ca7cd6063aa40a403a5a8fc1d9be99ba26bd0e3632df06bc3960,dc350c6ca4b374d893ed4afe8996f685c6d5e3d0f240ef0b3f9269686c345e97,True,2,53.929567147825715
0,retrieval_frozen,sgd,12000,12000,finite_budget_complete,,d9d1740d4a50ca7cd6063aa40a403a5a8fc1d9be99ba26bd0e3632df06bc3960,a451e6698695764e6b6f5350626d64cc028ea0777e2e644b92cd7ff44ef4455d,True,2,17976.52238260868
0,retrieval_frozen,adam,12000,12000,finite_budget_complete,,d9d1740d4a50ca7cd6063aa40a403a5a8fc1d9be99ba26bd0e3632df06bc3960,796414982091691a01a971bf5412294a5834a97e66a6e6e030e51232015f899b,True,2,53.929567147825715
