seed,gate_mode,optimizer,step,S,lag,prefix,mean_probability,min_probability,mean_attention,min_attention,certified_probability_lower_bound,example_count,train_R
0,learned,sgd,0,0.0,24,64,0.5,0.5,6.486745087391515e-11,6.486745087128042e-11,,112,2
0,learned,sgd,3,0.0,1,0,0.5498463585659299,0.5498463585659299,1.0,1.0,0.4815787725307199,112,2
0,learned,sgd,3,0.0,1,16,0.5132122811652983,0.5132122811652983,0.6321205851291972,0.6321205851291972,0.4815787725307199,112,2
0,learned,sgd,3,0.0,1,64,0.5132122785495329,0.5132122785495328,0.6321205589597989,0.6321205589597989,0.4815787725307199,112,2
0,learned,sgd,3,0.0,2,0,0.4769433440575546,0.4769404476754279,0.26932740365818353,0.26929838535601786,0.4670236494935451,112,2
0,learned,sgd,3,0.0,2,16,0.473302013617552,0.4732998505404201,0.23283268314445388,0.23281099593624197,0.4670236494935451,112,2
0,learned,sgd,3,0.0,2,64,0.4733020132634322,0.4732998501863665,0.2328326795940172,0.23281099238646666,0.4670236494935451,112,2
0,learned,sgd,3,0.0,3,0,0.4591005340164424,0.4590993294005496,0.09019178872922647,0.09017966445138452,0.4576192117727887,112,2
0,learned,sgd,3,0.0,3,16,0.4586536627095841,0.4586525754055845,0.08569376463096731,0.08568281945991413,0.4576192117727887,112,2
0,learned,sgd,3,0.0,3,64,0.4586536626618068,0.45865257535781945,0.08569376415002572,0.08568281897909537,0.4576192117727887,112,2
0,learned,sgd,3,0.0,4,0,0.4533364783885729,0.45333602271545664,0.032119704297406036,0.03211510867593111,0.45312139866805884,112,2
0,learned,sgd,3,0.0,4,16,0.45327803845012365,0.4532775993554762,0.03153031079249857,0.0315258822731207,0.45312139866805884,112,2
0,learned,sgd,3,0.0,4,64,0.4532780384436678,0.4532775993490222,0.03153031072738817,0.03152588220802857,0.45312139866805884,112,2
0,learned,sgd,3,0.0,5,0,0.4513104822126789,0.4513103131332046,0.011678919573246127,0.011677213017844228,0.451278756626043,112,2
0,learned,sgd,3,0.0,5,16,0.45130267063276097,0.4513025038288691,0.01160007550241662,0.01159839190978502,0.451278756626043,112,2
0,learned,sgd,3,0.0,5,64,0.4513026706318878,0.4513025038279963,0.011600075493603786,0.011598391900974751,0.451278756626043,112,2
0,learned,sgd,3,0.0,6,0,0.45057734657640613,0.4505772841910861,0.0042781522889964296,0.004277522437635047,0.4505722496064715,112,2
0,learned,sgd,3,0.0,6,16,0.4505762941727995,0.45057623209698394,0.004267527065352468,0.004266900338529619,0.4505722496064715,112,2
0,learned,sgd,3,0.0,6,64,0.45057629417268136,0.4505762320968658,0.004267527064159726,0.004266900337337226,0.4505722496064715,112,2
0,learned,sgd,3,0.0,7,0,0.45030926185593845,0.45030923888124536,0.0015713844363285812,0.0015711524555522022,0.450308284916654,112,2
0,learned,sgd,3,0.0,7,16,0.4503091196652437,0.4503090967325131,0.0015699487040452627,0.0015697171469606845,0.450308284916654,112,2
0,learned,sgd,3,0.0,7,64,0.45030911966522774,0.4503090967324971,0.00156994870388384,0.0015697171467993099,0.450308284916654,112,2
0,learned,sgd,3,0.0,8,0,0.4502108569574337,0.4502108485022389,0.0005777478367474503,0.0005776624593194281,0.4502106195377495,112,2
0,learned,sgd,3,0.0,8,16,0.4502108377257744,0.4502108292762624,0.0005775536425669369,0.0005774683225206139,0.4502106195377495,112,2
0,learned,sgd,3,0.0,8,64,0.45021083772577214,0.4502108292762602,0.0005775536425450907,0.0005774683224987741,0.4502106195377495,112,2
0,learned,sgd,3,0.0,9,0,0.45017468524690823,0.45017468213597367,0.0002124966293656319,0.00021246521584247308,0.45017461443421086,112,2
0,learned,sgd,3,0.0,9,16,0.4501746826447712,0.45017467953460594,0.00021247035356596378,0.00021243894781062438,0.45017461443421086,112,2
0,learned,sgd,3,0.0,9,64,0.45017468264477095,0.4501746795346056,0.0002124703535630072,0.0002124389478076687,0.45017461443421086,112,2
0,learned,sgd,3,0.0,10,0,0.4501613823975522,0.45016138125304345,7.816706347622098e-05,7.815550642131536e-05,0.4501613585850606,112,2
0,learned,sgd,3,0.0,10,16,0.4501613820454203,0.45016138090101576,7.816350770841405e-05,7.815195170487061e-05,0.4501613585850606,112,2
0,learned,sgd,3,0.0,10,64,0.4501613820454203,0.4501613809010157,7.816350770801391e-05,7.815195170447057e-05,0.4501613585850606,112,2
0,learned,sgd,3,0.0,11,0,0.45015648909113526,0.4501564886700859,2.875523317179564e-05,2.8750981478854625e-05,0.4501564806339488,112,2
0,learned,sgd,3,0.0,11,16,0.45015648904348077,0.45015648862244556,2.875475196464175e-05,2.8750500413992183e-05,0.4501564806339488,112,2
0,learned,sgd,3,0.0,11,64,0.45015648904348077,0.45015648862244556,2.87547519645876e-05,2.875050041393805e-05,0.4501564806339488,112,2
0,learned,sgd,3,0.0,12,0,0.4501546890171575,0.450154688862261,1.0578347804397815e-05,1.0576783681790892e-05,0.45015468594693353,112,2
0,learned,sgd,3,0.0,12,16,0.45015468901070815,0.4501546888558136,1.0578282680772908e-05,1.0576718577423288e-05,0.45015468594693353,112,2
0,learned,sgd,3,0.0,12,64,0.45015468901070815,0.4501546888558136,1.057828268076558e-05,1.057671857741598e-05,0.45015468594693353,112,2
0,learned,sgd,3,0.0,13,0,0.45015402681680766,0.45015402675982435,3.8915416145637685e-06,3.890966204364528e-06,0.45015402569288443,112,2
0,learned,sgd,3,0.0,13,16,0.45015402681593486,0.4501540267589517,3.8915328010734824e-06,3.890957393480451e-06,0.45015402569288443,112,2
0,learned,sgd,3,0.0,13,64,0.45015402681593486,0.4501540267589517,3.89153280107249e-06,3.890957393479456e-06,0.45015402569288443,112,2
0,learned,sgd,3,0.0,14,0,0.45015378320824734,0.45015378318728433,1.4316161154265405e-06,1.431404433620928e-06,0.4501537827955301,112,2
0,learned,sgd,3,0.0,14,16,0.4501537832081292,0.45015378318716626,1.4316149226520266e-06,1.431403241199125e-06,0.4501537827955301,112,2
0,learned,sgd,3,0.0,14,64,0.4501537832081292,0.45015378318716626,1.4316149226518921e-06,1.4314032411989902e-06,0.4501537827955301,112,2
0,learned,sgd,3,0.0,15,0,0.45015369358984697,0.45015369358213514,5.266618604435926e-07,5.265839870290656e-07,0.45015369343811845,112,2
0,learned,sgd,3,0.0,15,16,0.450153693589831,0.45015369358211915,5.266616990192001e-07,5.265838256524073e-07,0.45015369343811845,112,2
0,learned,sgd,3,0.0,15,64,0.450153693589831,0.45015369358211915,5.266616990191821e-07,5.265838256523896e-07,0.45015369343811845,112,2
0,learned,sgd,3,0.0,16,0,0.45015366062110435,0.4501536606182673,1.9374803350041432e-07,1.937193854681192e-07,0.45015366056530026,112,2
0,learned,sgd,3,0.0,16,16,0.4501536606211022,0.4501536606182651,1.9374801165400267e-07,1.9371936362816766e-07,0.45015366056530026,112,2
0,learned,sgd,3,0.0,16,64,0.4501536606211022,0.4501536606182651,1.9374801165400018e-07,1.9371936362816525e-07,0.45015366056530026,112,2
0,learned,sgd,3,0.0,17,0,0.4501536484925851,0.4501536484915414,7.127591321378988e-08,7.126537419112912e-08,0.4501536484720578,112,2
0,learned,sgd,3,0.0,17,16,0.45015364849258477,0.45015364849154105,7.127591025719981e-08,7.126537123541336e-08,0.4501536484720578,112,2
0,learned,sgd,3,0.0,17,64,0.45015364849258477,0.45015364849154105,7.127591025719945e-08,7.12653712354131e-08,0.4501536484720578,112,2
0,learned,sgd,3,0.0,18,0,0.45015364403075264,0.45015364403036867,2.6220942428872453e-08,2.621706533903206e-08,0.45015364402320124,112,2
0,learned,sgd,3,0.0,18,16,0.4501536440307526,0.45015364403036867,2.6220942028741507e-08,2.6217064939019468e-08,0.45015364402320124,112,2
0,learned,sgd,3,0.0,18,64,0.4501536440307526,0.45015364403036867,2.6220942028741454e-08,2.6217064939019375e-08,0.45015364402320124,112,2
0,learned,sgd,3,0.0,19,0,0.45015364238933625,0.450153642389195,9.646145551732293e-09,9.644719250078803e-09,0.4501536423865583,112,2
0,learned,sgd,3,0.0,19,16,0.45015364238933625,0.450153642389195,9.64614549758046e-09,9.644719195942995e-09,0.4501536423865583,112,2
0,learned,sgd,3,0.0,19,64,0.45015364238933625,0.450153642389195,9.646145497580453e-09,9.644719195942995e-09,0.4501536423865583,112,2
0,learned,sgd,3,0.0,20,0,0.45015364178549294,0.450153641785441,3.5486186212386212e-09,3.548093914182216e-09,0.450153641784471,112,2
0,learned,sgd,3,0.0,20,16,0.45015364178549294,0.450153641785441,3.548618613909967e-09,3.5480939068557274e-09,0.450153641784471,112,2
0,learned,sgd,3,0.0,20,64,0.45015364178549294,0.450153641785441,3.5486186139099664e-09,3.5480939068557274e-09,0.450153641784471,112,2
0,learned,sgd,3,0.0,21,0,0.4501536415633514,0.45015364156333226,1.305463833151028e-09,1.3052708042122196e-09,0.45015364156297544,112,2
0,learned,sgd,3,0.0,21,16,0.4501536415633514,0.45015364156333226,1.305463832159202e-09,1.3052708032206865e-09,0.45015364156297544,112,2
0,learned,sgd,3,0.0,21,64,0.4501536415633514,0.45015364156333226,1.3054638321592018e-09,1.3052708032206865e-09,0.45015364156297544,112,2
0,learned,sgd,3,0.0,22,0,0.45015364148163,0.45015364148162296,4.802533050083921e-10,4.801822936302538e-10,0.4501536414814918,112,2
0,learned,sgd,3,0.0,22,16,0.45015364148163,0.45015364148162296,4.802533048741631e-10,4.801822934960655e-10,0.4501536414814918,112,2
0,learned,sgd,3,0.0,22,64,0.45015364148163,0.45015364148162296,4.802533048741631e-10,4.801822934960655e-10,0.4501536414814918,112,2
0,learned,sgd,3,0.0,23,0,0.45015364145156644,0.4501536414515639,1.7667531737315033e-10,1.7664919374704997e-10,0.45015364145151554,112,2
0,learned,sgd,3,0.0,23,16,0.45015364145156644,0.4501536414515639,1.7667531735498426e-10,1.7664919372888958e-10,0.45015364145151554,112,2
0,learned,sgd,3,0.0,23,64,0.45015364145156644,0.4501536414515639,1.7667531735498426e-10,1.7664919372888958e-10,0.45015364145151554,112,2
0,learned,sgd,3,0.0,24,0,0.4501536414405067,0.4501536414405057,6.499521699663317e-11,6.498560665166498e-11,0.450153641440488,112,2
0,learned,sgd,3,0.0,24,16,0.4501536414405067,0.4501536414405057,6.499521699417463e-11,6.498560664920708e-11,0.450153641440488,112,2
0,learned,sgd,3,0.0,24,64,0.4501536414405067,0.4501536414405057,6.499521699417463e-11,6.498560664920708e-11,0.450153641440488,112,2
0,learned,sgd,1000,3776.230261264594,1,0,0.9982896480442109,0.9982896480442109,1.0,1.0,0.7091163119855318,112,2
0,learned,sgd,1000,3776.230261264594,1,16,0.8696719986209186,0.8696719986209186,0.6489997777116642,0.6489997777116642,0.7091163119855318,112,2
0,learned,sgd,1000,3776.230261264594,1,64,0.8696719811631625,0.8696719811631625,0.648999765620435,0.6489997656204349,0.7091163119855318,112,2
0,learned,sgd,1000,3776.230261264594,2,0,0.9837911978724371,0.976874769140161,0.8234836525563544,0.7938633890073394,0.4672349574149673,112,2
0,learned,sgd,1000,3776.230261264594,2,16,0.7081702334132427,0.6694633054437154,0.5697064891682181,0.5554027731841649,0.4672349574149673,112,2
0,learned,sgd,1000,3776.230261264594,2,64,0.7081702089365454,0.6694632804823328,0.5697064798498135,0.5554027643289838,0.4672349574149673,112,2
0,learned,sgd,1000,3776.230261264594,3,0,0.6470421457589351,0.5005543766201317,0.5485747756733341,0.5001740765836957,0.1281654917336427,112,2
0,learned,sgd,1000,3776.230261264594,3,16,0.2739298801414258,0.20515487600280394,0.4229236498772175,0.39367962897247194,0.1281654917336427,112,2
0,learned,sgd,1000,3776.230261264594,3,64,0.2739298671301204,0.20515486676100916,0.4229236447370975,0.3936796245234223,0.1281654917336427,112,2
0,learned,sgd,1000,3776.230261264594,4,0,0.05966748929162502,0.036710279921284596,0.2815225263167589,0.243513833917537,0.019505569903536822,112,2
0,learned,sgd,1000,3776.230261264594,4,16,0.037568298658083026,0.025874196206255685,0.2441949650433449,0.21517521233146772,0.019505569903536822,112,2
0,learned,sgd,1000,3776.230261264594,4,64,0.03756829785240217,0.02587419577950671,0.24419496332564755,0.21517521100234271,0.019505569903536822,112,2
0,learned,sgd,1000,3776.230261264594,5,0,0.007703620301782219,0.00600378031298641,0.11801684783589662,0.09891129707590006,0.004997203755699383,112,2
0,learned,sgd,1000,3776.230261264594,5,16,0.007028375922850742,0.005633782498658495,0.11089316808622345,0.0938887688649202,0.004997203755699383,112,2
0,learned,sgd,1000,3776.230261264594,5,64,0.007028375890748099,0.005633782480600072,0.11089316773106882,0.09388876861186884,0.004997203755699383,112,2
0,learned,sgd,1000,3776.230261264594,6,0,0.0030134282699333706,0.002728548736693373,0.04446308027653805,0.03674563176837699,0.0025845866046157904,112,2
0,learned,sgd,1000,3776.230261264594,6,16,0.0029730834927574703,0.002703841195560785,0.043410967769425025,0.03602960693275896,0.0025845866046157904,112,2
0,learned,sgd,1000,3776.230261264594,6,64,0.0029730834906817327,0.0027038411942807224,0.043410967714911854,0.03602960689549402,0.0025845866046157904,112,2
0,learned,sgd,1000,3776.230261264594,7,0,0.0020971008248034336,0.0020220780506852456,0.0160194790813712,0.013167670831973172,0.001987169322421517,112,2
0,learned,sgd,1000,3776.230261264594,7,16,0.002093392600363218,0.0020196859141027447,0.015880726720252085,0.013074560280984856,0.001987169322421517,112,2
0,learned,sgd,1000,3776.230261264594,7,64,0.0020933926001682904,0.002019685913976745,0.015880726712951633,0.013074560276077642,0.001987169322421517,112,2
0,learned,sgd,1000,3776.230261264594,8,0,0.001838394996270697,0.001814675689339228,0.005675569607451131,0.004656060496523678,0.0018040079093828614,112,2
0,learned,sgd,1000,3776.230261264594,8,16,0.0018379850275037203,0.0018144058467359856,0.005658051169381288,0.004644365291792363,0.0018040079093828614,112,2
0,learned,sgd,1000,3776.230261264594,8,64,0.0018379850274820304,0.0018144058467216995,0.00565805116845433,0.004644365291173158,0.0018040079093828614,112,2
0,learned,sgd,1000,3776.230261264594,9,0,0.0017543857390962692,0.001746363943486652,0.0019987059779832074,0.001638534658667007,0.0017428015502256565,112,2
0,learned,sgd,1000,3776.230261264594,9,16,0.0017543371485432796,0.0017463317264347557,0.0019965288766045277,0.0016370839192266773,0.0017428015502256565,112,2
0,learned,sgd,1000,3776.230261264594,9,64,0.0017543371485407033,0.0017463317264330466,0.001996528876489098,0.0016370839191497432,0.0017428015502256565,112,2
0,learned,sgd,1000,3776.230261264594,10,0,0.0017256974764433203,0.0017229184711310427,0.0007023605564897516,0.0005756522811951537,0.0017216899380089667,112,2
0,learned,sgd,1000,3776.230261264594,10,16,0.0017256915713514036,0.001722914545692615,0.0007020915142858083,0.0005754731182821585,0.0017216899380089667,112,2
0,learned,sgd,1000,3776.230261264594,10,64,0.0017256915713510898,0.0017229145456924071,0.0007020915142715335,0.0005754731182726515,0.0017216899380089667,112,2
0,learned,sgd,1000,3776.230261264594,11,0,0.0017157247144109124,0.0017147537649977959,0.0002466292005039233,0.0002021189981794272,0.0017143252200232846,112,2
0,learned,sgd,1000,3776.230261264594,11,16,0.0017157239903888813,0.0017147532832599973,0.0002465960185844196,0.000202096906453528,0.0017143252200232846,112,2
0,learned,sgd,1000,3776.230261264594,11,64,0.0017157239903888431,0.0017147532832599713,0.00024659601858265855,0.00020209690645235542,0.0017143252200232846,112,2
0,learned,sgd,1000,3776.230261264594,12,0,0.0017122361324224875,0.0017118958797371568,8.657929339590135e-05,7.09518165078136e-05,0.0017117457883318898,112,2
0,learned,sgd,1000,3776.230261264594,12,16,0.0017122360433727748,0.0017118958204676699,8.657520380329132e-05,7.094909397441564e-05,0.0017117457883318898,112,2
0,learned,sgd,1000,3776.230261264594,12,64,0.00171223604337277,0.0017118958204676669,8.657520380307425e-05,7.094909397427109e-05,0.0017117457883318898,112,2
0,learned,sgd,1000,3776.230261264594,13,0,0.0017110130974920229,0.0017108937365161666,3.0390878568631026e-05,2.490509007879454e-05,0.0017108410947613683,112,2
0,learned,sgd,1000,3776.230261264594,13,16,0.0017110130865275032,0.0017108937292176043,3.0390374659373355e-05,2.4904754624599378e-05,0.0017108410947613683,112,2
0,learned,sgd,1000,3776.230261264594,13,64,0.0017110130865275026,0.0017108937292176043,3.039037465934661e-05,2.4904754624581546e-05,0.0017108410947613683,112,2
0,learned,sgd,1000,3776.230261264594,14,0,0.0017105839914637545,0.0017105421040832147,1.066739355471956e-05,8.74181391986811e-06,0.001710523631785885,112,2
0,learned,sgd,1000,3776.230261264594,14,16,0.001710583990113194,0.0017105421031841748,1.0667331469628065e-05,8.741772590010811e-06,0.001710523631785885,112,2
0,learned,sgd,1000,3776.230261264594,14,64,0.001710583990113194,0.0017105421031841748,1.0667331469624772e-05,8.741772590008623e-06,0.001710523631785885,112,2
0,learned,sgd,1000,3776.230261264594,15,0,0.001710433397258644,0.0017104186958068683,3.7442808069712066e-06,3.068393699682552e-06,0.0017104122126385187,112,2
0,learned,sgd,1000,3776.230261264594,15,16,0.001710433397092266,0.0017104186956961125,3.7442731578909082e-06,3.0683886077307116e-06,0.0017104122126385187,112,2
0,learned,sgd,1000,3776.230261264594,15,64,0.001710433397092266,0.0017104186956961125,3.7442731578905025e-06,3.068388607730444e-06,0.0017104122126385187,112,2
0,learned,sgd,1000,3776.230261264594,16,0,0.0017103805413812626,0.0017103753812949638,1.3142462953073209e-06,1.0770087514633881e-06,0.0017103731057767925,112,2
0,learned,sgd,1000,3776.230261264594,16,16,0.0017103805413607647,0.0017103753812813195,1.3142453529263271e-06,1.0770081241261684e-06,0.0017103731057767925,112,2
0,learned,sgd,1000,3776.230261264594,16,64,0.0017103805413607647,0.0017103753812813195,1.314245352926277e-06,1.077008124126134e-06,0.0017103731057767925,112,2
0,learned,sgd,1000,3776.230261264594,17,0,0.0017103619892914915,0.0017103601781156043,4.613011093613438e-07,3.780305513397483e-07,0.001710359379417486,112,2
0,learned,sgd,1000,3776.230261264594,17,16,0.0017103619892889657,0.0017103601781139224,4.6130099325867463e-07,3.7803047405094964e-07,0.001710359379417486,112,2
0,learned,sgd,1000,3776.230261264594,17,64,0.0017103619892889657,0.0017103601781139224,4.6130099325866855e-07,3.7803047405094557e-07,0.001710359379417486,112,2
0,learned,sgd,1000,3776.230261264594,18,0,0.0017103554775449764,0.0017103548418237384,1.6191684083232272e-07,1.3268884010771684e-07,0.0017103545614816575,112,2
0,learned,sgd,1000,3776.230261264594,18,16,0.0017103554775446653,0.0017103548418235322,1.619168265283286e-07,1.3268883058564167e-07,0.0017103545614816575,112,2
0,learned,sgd,1000,3776.230261264594,18,64,0.0017103554775446653,0.0017103548418235322,1.6191682652832784e-07,1.3268883058564122e-07,0.0017103545614816575,112,2
0,learned,sgd,1000,3776.230261264594,19,0,0.001710353191925517,0.0017103529687874507,5.6832854420075286e-08,4.657381742512599e-08,0.001710352870387455,112,2
0,learned,sgd,1000,3776.230261264594,19,16,0.0017103531919254787,0.001710352968787425,5.683285265780612e-08,4.6573816251994914e-08,0.001710352870387455,112,2
0,learned,sgd,1000,3776.230261264594,19,64,0.0017103531919254787,0.001710352968787425,5.683285265780603e-08,4.6573816251994914e-08,0.001710352870387455,112,2
0,learned,sgd,1000,3776.230261264594,20,0,0.0017103523896731788,0.0017103523113516943,1.9948345879545455e-08,1.634742125693883e-08,0.00171035227681329,112,2
0,learned,sgd,1000,3776.230261264594,20,16,0.001710352389673174,0.0017103523113516912,1.9948345662431823e-08,1.6347421112407756e-08,0.00171035227681329,112,2
0,learned,sgd,1000,3776.230261264594,20,64,0.001710352389673174,0.0017103523113516912,1.9948345662431803e-08,1.63474211124077e-08,0.00171035227681329,112,2
0,learned,sgd,1000,3776.230261264594,21,0,0.0017103521080824972,0.0017103520805916402,7.001874160227028e-09,5.737948745019014e-09,0.001710352068468656,112,2
0,learned,sgd,1000,3776.230261264594,21,16,0.0017103521080824963,0.0017103520805916402,7.001874133478374e-09,5.737948727212606e-09,0.001710352068468656,112,2
0,learned,sgd,1000,3776.230261264594,21,64,0.0017103521080824963,0.0017103520805916402,7.0018741334783726e-09,5.737948727212606e-09,0.001710352068468656,112,2
0,learned,sgd,1000,3776.230261264594,22,0,0.0017103520092441112,0.0017103519995948142,2.457659481317909e-09,2.0140213608069688e-09,0.001710351995339645,112,2
