seed,gate_mode,optimizer,step,S,lag,prefix,mean_probability,min_probability,mean_attention,min_attention,certified_probability_lower_bound,example_count,train_R
0,learned,adam,3,0.0,31,0,0.4962500713678858,0.4962500713678859,5.924362914534099e-14,5.923810109458478e-14,0.4962500713678859,112,2
0,learned,adam,3,0.0,31,64,0.4962500713678858,0.4962500713678859,5.924362914533889e-14,5.923810109458267e-14,0.4962500713678859,112,2
0,learned,adam,3,0.0,32,0,0.4962500713678856,0.49625007136788557,2.1794246199500733e-14,2.1792212568190118e-14,0.49625007136788557,112,2
0,learned,adam,3,0.0,32,64,0.4962500713678856,0.49625007136788557,2.1794246199500497e-14,2.1792212568189885e-14,0.49625007136788557,112,2
0,learned,adam,1000,11.328690783793768,1,0,0.7591214758913953,0.7591214758913954,1.0,1.0,0.4815030787288716,112,2
0,learned,adam,1000,11.328690783793768,1,64,0.5775527001781319,0.5775527001781319,0.6362241571786517,0.6362241571786516,0.4815030787288716,112,2
0,learned,adam,1000,11.328690783793768,2,0,0.5089220830740923,0.5014334950463666,0.5155483111913198,0.5024976698657172,0.39797280949213615,112,2
0,learned,adam,1000,11.328690783793768,2,64,0.4418173822350188,0.4373958459055612,0.39816108894382546,0.3903456505925958,0.39797280949213615,112,2
0,learned,adam,1000,11.328690783793768,3,0,0.34521147776307287,0.3405992938532319,0.22114570250010254,0.21223864613202237,0.31964487545254333,112,2
0,learned,adam,1000,11.328690783793768,3,64,0.33243877349352313,0.3288581278811485,0.19631129778473735,0.18927025692571706,0.31964487545254333,112,2
0,learned,adam,1000,11.328690783793768,4,0,0.2788265665305983,0.2769603414315676,0.0860607646394661,0.08201253652581253,0.27375376111967203,112,2
0,learned,adam,1000,11.328690783793768,4,64,0.2769656869242012,0.2752746991418151,0.08202185141273786,0.07833901934452553,0.27375376111967203,112,2
0,learned,adam,1000,11.328690783793768,5,0,0.25461976360055427,0.253924282532966,0.03212247168706492,0.030525295470908126,0.2534788942176551,112,2
0,learned,adam,1000,11.328690783793768,5,64,0.25436720575997346,0.25369661041684743,0.03154266233836347,0.03000166023215772,0.2534788942176551,112,2
0,learned,adam,1000,11.328690783793768,6,0,0.24586559124976645,0.24561090318763376,0.011797203535072687,0.011198736323372292,0.24555097125971398,112,2
0,learned,adam,1000,11.328690783793768,6,64,0.24583191741801316,0.24558059659760045,0.01171809315687575,0.011127485521296582,0.24555097125971398,112,2
0,learned,adam,1000,11.328690783793768,7,0,0.24269099342184738,0.24259814671436516,0.004306530298789669,0.004086463351933957,0.24259016857752028,112,2
0,learned,adam,1000,11.328690783793768,7,64,0.24268652616273156,0.24259412844450073,0.004295942861676172,0.0040769374663888296,0.24259016857752028,112,2
0,learned,adam,1000,11.328690783793768,8,0,0.2415376231577669,0.24150382294144374,0.0015686052122301948,0.001488235570139771,0.2415027649131176,112,2
0,learned,adam,1000,11.328690783793768,8,64,0.24153703147700892,0.24150329083675415,0.0015671983706455983,0.001486970258034879,0.2415027649131176,112,2
0,learned,adam,1000,11.328690783793768,9,0,0.24111825714206184,0.2411059582169468,0.0005708849517030296,0.0005416066675014125,0.24110581809652554,112,2
0,learned,adam,1000,11.328690783793768,9,64,0.24111817881877226,0.2411058877851738,0.0005706985010545872,0.0005414389967792022,0.24110581809652554,112,2
0,learned,adam,1000,11.328690783793768,10,0,0.24096572903746874,0.24096125456213652,0.00020770914806040678,0.00019705288498746026,0.2409612360143807,112,2
0,learned,adam,1000,11.328690783793768,10,64,0.240965718671551,0.24096124524089277,0.00020768446104640754,0.00019703068563192401,0.2409612360143807,112,2
0,learned,adam,1000,11.328690783793768,11,0,0.24091024660405683,0.2409086188421264,7.556420226943228e-05,7.168697904027285e-05,0.24090861638739758,112,2
0,learned,adam,1000,11.328690783793768,11,64,0.24091024523224888,0.24090861760858082,7.556093471755671e-05,7.168404080574393e-05,0.24090861638739758,112,2
0,learned,adam,1000,11.328690783793768,12,0,0.24089006391316062,0.24088947176530265,2.74890443680376e-05,2.6078507319569926e-05,0.24088947144044928,112,2
0,learned,adam,1000,11.328690783793768,12,64,0.24089006373162267,0.24088947160206223,2.748861193230963e-05,2.6078118469049908e-05,0.24088947144044928,112,2
0,learned,adam,1000,11.328690783793768,13,0,0.2408827220010754,0.24088250659101174,9.999931405905827e-06,9.486799278517517e-06,0.24088250654802237,112,2
0,learned,adam,1000,11.328690783793768,13,64,0.24088272197705182,0.2408825065694096,9.999874178943978e-06,9.486747819585506e-06,0.24088250654802237,112,2
0,learned,adam,1000,11.328690783793768,14,0,0.24088005119919811,0.24087997283809126,3.6377442106402735e-06,3.451077441486627e-06,0.24087997283240237,112,2
0,learned,adam,1000,11.328690783793768,14,64,0.240880051196019,0.2408799728352326,3.637736637560141e-06,3.4510706317196135e-06,0.24087997283240237,112,2
0,learned,adam,1000,11.328690783793768,15,0,0.24087907962710314,0.2408790511212084,1.3233248868330418e-06,1.2554198009825636e-06,0.24087905112045546,112,2
0,learned,adam,1000,11.328690783793768,15,64,0.2408790796266824,0.24087905112083002,1.3233238846621768e-06,1.2554188998237452e-06,0.24087905112045546,112,2
0,learned,adam,1000,11.328690783793768,16,0,0.2408787261927922,0.240878715823034,4.813938140316453e-07,4.566915544758249e-07,0.24087871582293444,112,2
0,learned,adam,1000,11.328690783793768,16,64,0.2408787261927365,0.2408787158229839,4.813936814113365e-07,4.566914352227602e-07,0.24087871582293444,112,2
0,learned,adam,1000,11.328690783793768,17,0,0.24087859762194722,0.24087859384967944,1.7511946530660458e-07,1.6613337608432934e-07,0.24087859384966626,112,2
0,learned,adam,1000,11.328690783793768,17,64,0.24087859762193986,0.2408785938496728,1.7511944775657144e-07,1.661333603032233e-07,0.24087859384966626,112,2
0,learned,adam,1000,11.328690783793768,18,0,0.24087855085098234,0.24087854947872236,6.370423437854615e-08,6.04353116776108e-08,0.24087854947872067,112,2
0,learned,adam,1000,11.328690783793768,18,64,0.24087855085098134,0.2408785494787215,6.370423205609948e-08,6.043530958925134e-08,0.24087854947872067,112,2
0,learned,adam,1000,11.328690783793768,19,0,0.2408785338368355,0.24087853333764048,2.317406198801215e-08,2.1984906808491e-08,0.2408785333376402,112,2
0,learned,adam,1000,11.328690783793768,19,64,0.24087853383683536,0.24087853333764037,2.3174061680676102e-08,2.198490653213241e-08,0.2408785333376402,112,2
0,learned,adam,1000,11.328690783793768,20,0,0.24087852764749992,0.24087852746590485,8.430163988936459e-09,7.997578052146944e-09,0.24087852746590485,112,2
0,learned,adam,1000,11.328690783793768,20,64,0.2408785276474999,0.24087852746590485,8.430163948265811e-09,7.997578015575642e-09,0.24087852746590485,112,2
0,learned,adam,1000,11.328690783793768,21,0,0.24087852539596918,0.2408785253299093,3.0666900178269473e-09,2.909325702872618e-09,0.24087852532990925,112,2
0,learned,adam,1000,11.328690783793768,21,64,0.24087852539596918,0.2408785253299093,3.0666900124448863e-09,2.909325698033034e-09,0.24087852532990925,112,2
0,learned,adam,1000,11.328690783793768,22,0,0.2408785245769167,0.2408785245528857,1.1155877469164373e-09,1.0583424104543205e-09,0.2408785245528857,112,2
0,learned,adam,1000,11.328690783793768,22,64,0.2408785245769167,0.2408785245528857,1.115587746204215e-09,1.0583424098138857e-09,0.2408785245528857,112,2
0,learned,adam,1000,11.328690783793768,23,0,0.2408785242789652,0.2408785242702233,4.058238730093041e-10,3.849994024690854e-10,0.2408785242702233,112,2
