seed,gate_mode,optimizer,step,S,lag,prefix,mean_probability,min_probability,mean_attention,min_attention,certified_probability_lower_bound,example_count,train_R
0,learned,sgd,0,0.0,18,16,0.5,0.5,2.616939744301294e-08,2.6169397441950013e-08,,112,4
0,learned,sgd,0,0.0,18,64,0.5,0.5,2.616939744301285e-08,2.616939744194992e-08,,112,4
0,learned,sgd,0,0.0,19,0,0.5,0.5,9.627183361068068e-09,9.627183360677038e-09,,112,4
0,learned,sgd,0,0.0,19,16,0.5,0.5,9.627183307128918e-09,9.62718330673789e-09,,112,4
0,learned,sgd,0,0.0,19,64,0.5,0.5,9.627183307128918e-09,9.62718330673789e-09,,112,4
0,learned,sgd,0,0.0,20,0,0.5,0.5,3.54164282238151e-09,3.5416428222376583e-09,,112,4
0,learned,sgd,0,0.0,20,16,0.5,0.5,3.541642815081642e-09,3.5416428149377907e-09,,112,4
0,learned,sgd,0,0.0,20,64,0.5,0.5,3.541642815081642e-09,3.5416428149377907e-09,,112,4
0,learned,sgd,0,0.0,21,0,0.5,0.5,1.3028975806290122e-09,1.302897580576092e-09,,112,4
0,learned,sgd,0,0.0,21,16,0.5,0.5,1.3028975796410827e-09,1.3028975795881626e-09,,112,4
0,learned,sgd,0,0.0,21,64,0.5,0.5,1.3028975796410827e-09,1.3028975795881626e-09,,112,4
0,learned,sgd,0,0.0,22,0,0.5,0.5,4.793092336356896e-10,4.793092336162214e-10,,112,4
0,learned,sgd,0,0.0,22,16,0.5,0.5,4.793092335019871e-10,4.793092334825188e-10,,112,4
0,learned,sgd,0,0.0,22,64,0.5,0.5,4.793092335019871e-10,4.793092334825188e-10,,112,4
0,learned,sgd,0,0.0,23,0,0.5,0.5,1.7632801298711732e-10,1.7632801297995536e-10,,112,4
0,learned,sgd,0,0.0,23,16,0.5,0.5,1.7632801296902313e-10,1.7632801296186117e-10,,112,4
0,learned,sgd,0,0.0,23,64,0.5,0.5,1.7632801296902313e-10,1.7632801296186117e-10,,112,4
0,learned,sgd,0,0.0,24,0,0.5,0.5,6.486745087636398e-11,6.486745087372924e-11,,112,4
0,learned,sgd,0,0.0,24,16,0.5,0.5,6.486745087391515e-11,6.486745087128042e-11,,112,4
0,learned,sgd,0,0.0,24,64,0.5,0.5,6.486745087391515e-11,6.486745087128042e-11,,112,4
0,learned,sgd,3,0.0,1,0,0.5498436866074375,0.5498436866074375,1.0,1.0,0.48157976525289925,112,4
0,learned,sgd,3,0.0,1,16,0.5132115685485411,0.5132115685485411,0.6321205852683468,0.6321205852683468,0.48157976525289925,112,4
0,learned,sgd,3,0.0,1,64,0.5132115659329165,0.5132115659329165,0.6321205590989486,0.6321205590989486,0.48157976525289925,112,4
0,learned,sgd,3,0.0,2,0,0.4769445854106489,0.4769416897067623,0.26932739295434094,0.2692983798883847,0.46702542346196574,112,4
0,learned,sgd,3,0.0,2,16,0.4733034507615706,0.47330128819077283,0.23283267516379746,0.23281099186873613,0.46702542346196574,112,4
0,learned,sgd,3,0.0,2,64,0.47330345040746974,0.47330128783673814,0.23283267161336105,0.23281098831896105,0.46702542346196574,112,4
0,learned,sgd,3,0.0,3,0,0.45910273073405483,0.4591015263996695,0.09019178423425037,0.09017966214437606,0.4576214875765601,112,4
0,learned,sgd,3,0.0,3,16,0.458655883258113,0.4586547962081841,0.08569376057572102,0.08568281737980557,0.4576214875765601,112,4
0,learned,sgd,3,0.0,3,64,0.4586558832103383,0.45865479616042165,0.08569376009477948,0.08568281689898687,0.4576214875765601,112,4
0,learned,sgd,3,0.0,4,0,0.45333898163492853,0.45333852606820163,0.03211970258368566,0.03211510779157029,0.45312391340649993,112,4
0,learned,sgd,3,0.0,4,16,0.4532805448010789,0.4532801058089484,0.03153030914144177,0.0315258814212596,0.45312391340649993,112,4
0,learned,sgd,3,0.0,4,64,0.45328054479462343,0.4532801058024947,0.03153030907633137,0.0315258813561675,0.45312391340649993,112,4
0,learned,sgd,3,0.0,5,0,0.45131309289828275,0.45131292385827093,0.011678918932861037,0.011677212685440471,0.45128136902268456,112,4
0,learned,sgd,3,0.0,5,16,0.4513052817327323,0.45130511496777165,0.011600074870695821,0.011598391581900406,0.45128136902268456,112,4
0,learned,sgd,3,0.0,5,64,0.4513052817318592,0.4513051149668988,0.011600074861882989,0.011598391573090129,0.45128136902268456,112,4
0,learned,sgd,3,0.0,6,0,0.45057999609938804,0.4505799337286265,0.004278152051099003,0.004277522313407291,0.45057489941054374,112,4
0,learned,sgd,3,0.0,6,16,0.45057894375157553,0.45057888169024624,0.004267526828641624,0.004266900214924411,0.45057489941054374,112,4
0,learned,sgd,3,0.0,6,64,0.45057894375145746,0.4505788816901281,0.004267526827448883,0.004266900213732018,0.45057489941054374,112,4
0,learned,sgd,3,0.0,7,0,0.45031192557502997,0.45031190260569814,0.001571384348126355,0.0015711524092158378,0.45031094869159766,112,4
0,learned,sgd,3,0.0,7,16,0.4503117833918721,0.45031176046449295,0.0015699486160050005,0.0015697171007097996,0.45031094869159766,112,4
0,learned,sgd,3,0.0,7,64,0.4503117833918561,0.4503117604644769,0.0015699486158435778,0.0015697171005484237,0.45031094869159766,112,4
0,learned,sgd,3,0.0,8,0,0.4502135258867187,0.45021351743349697,0.0005777478040692572,0.0005776624420494464,0.4502132884811247,112,4
0,learned,sgd,3,0.0,8,16,0.45021350665607873,0.45021349820853845,0.0005775536099108245,0.0005774683052623538,0.4502132884811247,112,4
0,learned,sgd,3,0.0,8,64,0.45021350665607657,0.4502134982085363,0.0005775536098889784,0.000577468305240514,0.4502132884811247,112,4
0,learned,sgd,3,0.0,9,0,0.4501773560912693,0.4501773529810606,0.00021249661726205132,0.00021246520940815822,0.45017728528288037,112,4
0,learned,sgd,3,0.0,9,16,0.45017735348927,0.4501773503798306,0.00021247034146539204,0.00021243894137791604,0.45017728528288037,112,4
0,learned,sgd,3,0.0,9,64,0.4501773534892698,0.4501773503798302,0.0002124703414624355,0.00021243894137496037,0.45017728528288037,112,4
0,learned,sgd,3,0.0,10,0,0.4501640539462106,0.450164052801969,7.816705899378857e-05,7.8155504024614e-05,0.45016403013518574,112,4
0,learned,sgd,3,0.0,10,16,0.45016405359409745,0.45016405244995994,7.816350322639156e-05,7.815194930838931e-05,0.45016403013518574,112,4
0,learned,sgd,3,0.0,10,64,0.45016405359409745,0.45016405244995994,7.816350322599143e-05,7.815194930798924e-05,0.45016403013518574,112,4
0,learned,sgd,3,0.0,11,0,0.45015916089886165,0.45015916047791066,2.8755231511896786e-05,2.8750980586271166e-05,0.45015915244219884,112,4
0,learned,sgd,3,0.0,11,16,0.45015916085120977,0.4501591604302729,2.8754750304798736e-05,2.8750499521438882e-05,0.45015915244219884,112,4
0,learned,sgd,3,0.0,11,64,0.45015916085120977,0.4501591604302729,2.8754750304744587e-05,2.8750499521384747e-05,0.45015915244219884,112,4
0,learned,sgd,3,0.0,12,0,0.45015736092018627,0.45015736076532603,1.0578347189750319e-05,1.0576783349425755e-05,0.4501573578501528,112,4
0,learned,sgd,3,0.0,12,16,0.4501573609137374,0.450157360758879,1.0578282066133016e-05,1.0576718245062282e-05,0.4501573578501528,112,4
0,learned,sgd,3,0.0,12,64,0.4501573609137374,0.450157360758879,1.0578282066125688e-05,1.0576718245054954e-05,0.4501573578501528,112,4
0,learned,sgd,3,0.0,13,0,0.450156698754896,0.4501566986979259,3.8915413869751364e-06,3.890966080622288e-06,0.45015669763104255,112,4
0,learned,sgd,3,0.0,13,16,0.4501566987540233,0.45015669869705344,3.891532573485887e-06,3.890957269738775e-06,0.45015669763104255,112,4
0,learned,sgd,3,0.0,13,64,0.4501566987540233,0.45015669869705344,3.891532573484894e-06,3.89095726973778e-06,0.45015669763104255,112,4
0,learned,sgd,3,0.0,14,0,0.45015645515923336,0.4501564551382753,1.4316160311597896e-06,1.431404387557247e-06,0.4501564547465418,112,4
0,learned,sgd,3,0.0,14,16,0.45015645515911523,0.45015645513815716,1.4316148383854167e-06,1.431403195135523e-06,0.4501564547465418,112,4
0,learned,sgd,3,0.0,14,64,0.45015645515911523,0.45015645513815716,1.4316148383852825e-06,1.4314031951353883e-06,0.4501564547465418,112,4
0,learned,sgd,3,0.0,15,0,0.45015636554557786,0.4501563655378677,5.266618292443709e-07,5.265839698840041e-07,0.45015636539385867,112,4
0,learned,sgd,3,0.0,15,16,0.4501563655455619,0.45015636553785177,5.266616678199977e-07,5.265838085073566e-07,0.45015636539385867,112,4
0,learned,sgd,3,0.0,15,64,0.4501563655455619,0.45015636553785177,5.266616678199795e-07,5.265838085073379e-07,0.45015636539385867,112,4
0,learned,sgd,3,0.0,16,0,0.45015633257858073,0.45015633257574433,1.937480219495758e-07,1.9371937908752856e-07,0.4501563325227802,112,4
0,learned,sgd,3,0.0,16,16,0.45015633257857857,0.45015633257574217,1.9374800010316676e-07,1.937193572475788e-07,0.4501563325227802,112,4
0,learned,sgd,3,0.0,16,64,0.45015633257857857,0.45015633257574217,1.9374800010316432e-07,1.9371935724757604e-07,0.4501563325227802,112,4
0,learned,sgd,3,0.0,17,0,0.4501563204507036,0.4501563204496601,7.12759089375138e-08,7.126537181688512e-08,0.4501563204301775,112,4
0,learned,sgd,3,0.0,17,16,0.45015632045070325,0.4501563204496599,7.127590598092405e-08,7.126536886116946e-08,0.4501563204301775,112,4
0,learned,sgd,3,0.0,17,64,0.45015632045070325,0.4501563204496599,7.127590598092373e-08,7.126536886116894e-08,0.4501563204301775,112,4
0,learned,sgd,3,0.0,18,0,0.45015631598910744,0.45015631598872347,2.6220940845800267e-08,2.6217064455679783e-08,0.45015631598155653,112,4
0,learned,sgd,3,0.0,18,16,0.45015631598910727,0.45015631598872347,2.6220940445669374e-08,2.62170640556672e-08,0.45015631598155653,112,4
0,learned,sgd,3,0.0,18,64,0.45015631598910727,0.45015631598872347,2.6220940445669328e-08,2.6217064055667108e-08,0.45015631598155653,112,4
0,learned,sgd,3,0.0,19,0,0.4501563143477779,0.4501563143476367,9.646144965703987e-09,9.644718921463607e-09,0.45015631434500014,112,4
0,learned,sgd,3,0.0,19,16,0.4501563143477779,0.4501563143476367,9.64614491155216e-09,9.644718867327803e-09,0.45015631434500014,112,4
0,learned,sgd,3,0.0,19,64,0.4501563143477779,0.4501563143476367,9.646144911552152e-09,9.644718867327803e-09,0.45015631434500014,112,4
0,learned,sgd,3,0.0,20,0,0.4501563137439666,0.4501563137439146,3.5486184043085944e-09,3.5480937919493744e-09,0.4501563137429446,112,4
0,learned,sgd,3,0.0,20,16,0.4501563137439666,0.45015631374391457,3.548618396979942e-09,3.5480937846228856e-09,0.4501563137429446,112,4
0,learned,sgd,3,0.0,20,64,0.4501563137439666,0.45015631374391457,3.54861839697994e-09,3.5480937846228856e-09,0.4501563137429446,112,4
0,learned,sgd,3,0.0,21,0,0.4501563135218368,0.4501563135218177,1.305463752853141e-09,1.3052707587515554e-09,0.4501563135214608,112,4
0,learned,sgd,3,0.0,21,16,0.4501563135218368,0.4501563135218177,1.3054637518613155e-09,1.3052707577600227e-09,0.4501563135214608,112,4
0,learned,sgd,3,0.0,21,64,0.4501563135218368,0.4501563135218177,1.3054637518613153e-09,1.3052707577600227e-09,0.4501563135214608,112,4
0,learned,sgd,3,0.0,22,0,0.4501563134401198,0.45015631344011275,4.802532752867961e-10,4.801822767245828e-10,0.4501563134399815,112,4
0,learned,sgd,3,0.0,22,16,0.4501563134401198,0.45015631344011275,4.80253275152567e-10,4.801822765903944e-10,0.4501563134399815,112,4
0,learned,sgd,3,0.0,22,64,0.4501563134401198,0.45015631344011275,4.80253275152567e-10,4.801822765903944e-10,0.4501563134399815,112,4
0,learned,sgd,3,0.0,23,0,0.4501563134100578,0.4501563134100552,1.7667530637235936e-10,1.7664918746098414e-10,0.45015631341000695,112,4
0,learned,sgd,3,0.0,23,16,0.4501563134100578,0.4501563134100552,1.7667530635419328e-10,1.7664918744282376e-10,0.45015631341000695,112,4
0,learned,sgd,3,0.0,23,64,0.4501563134100578,0.4501563134100552,1.7667530635419328e-10,1.7664918744282376e-10,0.45015631341000695,112,4
0,learned,sgd,3,0.0,24,0,0.4501563133989986,0.4501563133989977,6.499521292508364e-11,6.498560431456954e-11,0.4501563133989799,112,4
0,learned,sgd,3,0.0,24,16,0.4501563133989986,0.4501563133989977,6.49952129226251e-11,6.498560431211164e-11,0.4501563133989799,112,4
0,learned,sgd,3,0.0,24,64,0.4501563133989986,0.4501563133989977,6.49952129226251e-11,6.498560431211164e-11,0.4501563133989799,112,4
0,learned,sgd,1000,3776.230261264594,1,0,0.8002134677221876,0.8002134677221877,1.0,1.0,0.48243727482090487,112,4
0,learned,sgd,1000,3776.230261264594,1,16,0.7773516536086513,0.7773516536086514,0.9505163699525239,0.9505163699525238,0.48243727482090487,112,4
0,learned,sgd,1000,3776.230261264594,1,64,0.7773516536086513,0.7773516536086514,0.9505163699525239,0.9505163699525238,0.48243727482090487,112,4
0,learned,sgd,1000,3776.230261264594,2,0,0.22163400182270993,0.22162614473196407,0.047368422987892754,0.04735201171170588,0.22037152327454265,112,4
0,learned,sgd,1000,3776.230261264594,2,16,0.2215782197428405,0.22157040266236833,0.04725190038731121,0.047235569742062666,0.22037152327454265,112,4
0,learned,sgd,1000,3776.230261264594,2,64,0.2215782197428405,0.22157040266236833,0.04725190038731121,0.047235569742062666,0.22037152327454265,112,4
0,learned,sgd,1000,3776.230261264594,3,0,0.2008263550043611,0.20082597602154822,0.0023390429455986653,0.0023381920926550848,0.2008164779483462,112,4
0,learned,sgd,1000,3776.230261264594,3,16,0.20082622815431891,0.20082584926395292,0.0023387581551140555,0.0023379075093204454,0.2008164779483462,112,4
0,learned,sgd,1000,3776.230261264594,3,64,0.20082622815431891,0.20082584926395292,0.0023387581551140555,0.0023379075093204454,0.2008164779483462,112,4
0,learned,sgd,1000,3776.230261264594,4,0,0.19983788600607028,0.1998378672799073,0.00011573231854128377,0.00011569012076028662,0.19983752256977966,112,4
