seed,gate_mode,optimizer,step,S,examples,elapsed_seconds,log_loss,loss,q,p,u,v,x,w,m,g,h,rho,log_rho,m_rho,delta_min,delta_max,row_norm_max,table_movement,content_horizon,sg_balance,train_overwrite_min_probability,train_recall_min_probability,calibration_probability,certificate_valid,pair_count,train_R
0,learned,adam,4000,29.71272255340369,960000,8.752974167000502,-2.470313383101664,0.084558355689159,34.233516339842375,34.233516339842375,3.642911567313091,3.642911567313091,1.5515748989222975,2.518147137749939,1171.9336409902548,13.270806411363234,1.7437758003894024,2.9725146949357972e-12,-26.54161282272944,3.4835899693331456e-09,0.003839426462733244,0.004307818799349758,0.06210416425046466,0.06208198716822009,3.5803506579117057,-7.798184715601387,0.9116864985080668,0.9017810108055749,0.9254042502593113,True,56,2
0,learned,adam,5000,33.89887827553162,1200000,10.940235292015132,-2.7620029537064363,0.06316512475060025,36.00665568146075,36.00665568146075,3.658206732032184,3.658206732032184,1.7094297266727112,2.802199425005422,1296.4792533632697,13.382478036213147,1.87576498493968,2.377536918255154e-12,-26.76495607242867,3.0824272886230514e-09,0.0038395191885422907,0.004307897932072612,0.06210469990384072,0.06208252272477134,3.6537743325000447,-7.816845586800739,0.933938891107354,0.9283151820502423,0.9427945612278077,True,56,2
0,learned,adam,6000,37.589893042687706,1440000,13.06823958302266,-3.021785990562088,0.04871413763242784,37.48319275077304,37.48319275077304,3.6705630082512464,3.6705630082512464,1.8420017100945723,3.0560427974650985,1404.9897387916049,13.473034205974477,1.989127634827726,1.9836780132387425e-12,-26.946068411950936,2.7870472536669505e-09,0.003839581953114231,0.004307950696943261,0.062105060332185616,0.06208288308874684,3.7120297113775385,-7.82059493749826,0.9490711294539914,0.9458172981503413,0.9550426955493858,True,56,2
0,learned,adam,7000,40.904032203641215,1680000,15.212748874997487,-3.259974070601417,0.03838939341853025,38.783203416109004,38.783203416109004,3.6813162043352765,3.6813162043352765,1.9585962071825564,3.289348224384097,1504.1368672152892,13.552090297675853,2.090550615860084,1.693573037656578e-12,-27.1041805953534,2.5473656432610463e-09,0.003839628019345573,0.004307989021540552,0.06210532410010407,0.06208314681013152,3.762586094053714,-7.812300289796924,0.9599154998230948,0.9580430453546896,0.9640615789736084,True,56,2
0,learned,adam,8000,43.92044429817172,1920000,17.41967366699828,-3.4819774542648227,0.030746550980233302,39.96883274465928,39.96883274465928,3.6911480694888685,3.6911480694888685,2.064169304045078,3.5072211424329343,1597.5075909705479,13.624575281273243,2.1836608187768687,1.4650224306571633e-12,-27.24915056254795,2.3403844539169412e-09,0.0038396637163741277,0.004308018486954609,0.062105528263896266,0.0620833509383828,3.8089948223358348,-7.793290460670404,0.9679515385706123,0.9669057548077522,0.9708925357154887,True,56,2
0,learned,adam,9000,46.69492835567756,2160000,19.634704958007205,-3.690907038745832,0.024949361738231524,41.07529688508962,41.07529688508962,3.7004566743536333,3.7004566743536333,2.161587026051714,3.71261323866237,1687.180014198253,13.693380728669776,2.2705689943264957,1.2766757872866936e-12,-27.38676145734083,2.1539818729209297e-09,0.003839692451938912,0.004308042053756321,0.06210569259146891,0.062083515237740125,3.8531405043257982,-7.764268400950727,0.9740462292477249,0.9734996631918834,0.9761681803264501,True,56,2
0,learned,adam,10000,49.26842521616799,2400000,21.806813458009856,-3.888738952117113,0.020471144861630822,42.123795609574096,42.123795609574096,3.7095006764613334,3.7095006764613334,2.252618508686862,3.907406250398787,1774.4141565571738,13.76039632532896,2.352575689710256,1.1165331303641446e-12,-27.520792650659036,1.9811921927832344e-09,0.003839716234116229,0.004308061445741374,0.06210582863855996,0.0620836512617806,3.896079761759911,-7.72570582093884,0.9787501367976735,0.9785036339800238,0.9803032101338744,True,56,2
0,learned,adam,11000,51.67194035252699,2640000,23.945103792008013,-4.0768613483102065,0.01696061566440096,43.12762132723276,43.12762132723276,3.7184638956824263,3.7184638956824263,2.3384199009907025,4.092922619325906,1859.991721345182,13.826974732095504,2.4305249186105042,9.77332508835996e-13,-27.653949464191985,1.8178303754364695e-09,0.0038397363319106585,0.004308077742523703,0.0621059436615198,0.06208376626549932,3.9384096146543723,-7.678024282137026,0.9824325488942098,0.9823630813841847,0.9835836132038104,True,56,2
0,learned,adam,12000,53.929567147825715,2880000,26.10069795799791,-4.2563362363388135,0.014174138087398685,44.09535147217938,44.09535147217938,3.7274872165324218,3.7274872165324218,2.4197889242045862,4.270171200934521,1944.4000214550324,13.894161873775227,2.5049940271176814,8.54445437476856e-13,-27.78832374755131,1.6613837269621533e-09,0.0038397535925611746,0.004308091661869575,0.06210604248918307,0.062083865076843825,3.9804530018574935,-7.621673849800628,0.9853505332011336,0.9853817139795362,0.986213339436298,True,56,2
0,retrieval_frozen,sgd,0,0.0,0,0.0012532499968074262,-0.36651292058166496,0.6931471805599448,0.5,0.5,1.7,1.7,0.5413248546129181,0.0,0.25,2.9440867909212463,1.0,0.002764372035296034,-5.890941781810344,0.0006910930088240085,-1.817513499889216e-10,1.1343763515800389e-10,4.655738713312595e-05,0.0,0.9999999999545621,-1.6137056389255473,0.5,0.5,0.5,False,56,2
0,retrieval_frozen,sgd,3,0.0,720,0.010009000019636005,-0.44646825282009295,0.6398840743776204,0.49999999999997813,0.49999999999997813,1.6999999999999997,1.6999999999999997,0.5413248546129181,0.2000499412386142,0.24999999999997813,2.944086790921246,1.0,0.0027643720352960367,-5.890941781810343,0.0006910930088239487,0.007279386661737511,0.00838620239873813,0.08463526427925865,0.08460530732824674,1.0018198466654342,-1.611885792214588,0.5144185810206425,0.47694044768243654,0.5498463585659298,True,56,2
0,retrieval_frozen,sgd,1000,3776.230261264594,19917128,1.0882574590214062,-4.747732412178448,0.008671335941933098,18.372767942107014,18.372767942107014,2.158418310226006,2.158418310226006,0.5413248546129181,6.033549386482808,337.5586018545152,4.66820308347338,1.0,8.814791354723427e-05,-9.336494318745563,0.02975508645339708,0.007279392454043975,0.00838620788396448,0.08463529211069468,0.08460533544311835,3.4572215391373926,-6.364517591226848,0.9798539782971375,0.9771069473236025,0.9976087606463125,True,56,2
0,retrieval_frozen,sgd,2000,6316.300135017985,45778784,2.205279917019652,-5.674780816448627,0.003431421004920685,19.573216932140635,19.573216932140635,2.187565484702173,2.187565484702173,0.5413248546129181,7.004452940093984,383.11082107263684,4.793758503717577,1.0,6.85747899252097e-05,-9.587585584576438,0.02627174407313067,0.007279393014931822,0.008386208251388246,0.08463529399419548,0.08460533739154563,3.7888142348609475,-6.159510062525147,0.989992386469022,0.9932924701884134,0.9990929929714965,True,56,2
0,retrieval_frozen,sgd,3000,8280.582358251637,76406904,3.3531337919994257,-6.042406033118728,0.002375835691887995,19.983455085285268,19.983455085285268,2.1995523717021355,2.1995523717021355,0.5413248546129181,7.418167525902442,399.33847714561364,4.845922057786562,1.0,6.178154275540634e-05,-9.691905899024437,0.02467174719965059,0.0072793931411627676,0.008386208332553682,0.08463529441050513,0.08460533782261093,3.9069417715361645,-6.0828675993871935,0.9925453863957149,0.9959264605140906,0.9994001120042375,True,56,2
0,retrieval_frozen,sgd,4000,9904.240851134537,111149260,4.521001875022193,-6.264007739630469,0.0019036013498182052,20.21466403592085,20.21466403592085,2.206917648687273,2.206917648687273,0.5413248546129181,7.674374488066213,408.6326420851519,4.878125886629241,1.0,5.7927999706981276e-05,-9.75630970293608,0.023671271570971663,0.0072793931933116006,0.008386208365935875,0.08463529458159495,0.08460533799996399,3.97459767335959,-6.038218893461945,0.9937834909842136,0.9969910232147257,0.9995356346676098,True,56,2
0,retrieval_frozen,sgd,5000,11299.626091843822,149565664,5.537243833998218,-6.4194438442113135,0.001629562273306968,20.370081849562226,20.370081849562226,2.2121451518727953,2.2121451518727953,0.5413248546129181,7.8569217064518995,414.9402345578644,4.901052726398955,1.0,5.533190973771187e-05,-9.802160786238515,0.022959435605100744,0.007279393220752257,0.00838620838344905,0.08463529467133987,0.08460533809295809,4.02051313045787,-6.007621366288364,0.9945364254443857,0.9975691836222774,0.9996130862256655,True,56,2
0,retrieval_frozen,sgd,6000,12529.964347562545,191333260,6.551707834005356,-6.537685638228022,0.001447835439504366,20.484740553300924,20.484740553300924,2.2161541389181383,2.2161541389181383,0.5413248546129181,7.997277460060631,419.62459553605146,4.918674817593753,1.0,5.341584931075006e-05,-9.837403052463493,0.02241460416223817,0.00727939323722291,0.008386208393961444,0.0846352947252499,0.08460533814882767,4.0546124429175325,-5.984748048512204,0.995051958287539,0.9979343422668348,0.9996637359288646,True,56,2
0,retrieval_frozen,sgd,7000,13634.677401213725,236201892,7.580465667007957,-6.63233857573196,0.001317079391796921,20.574383287589527,20.574383287589527,2.219382509591245,2.219382509591245,0.5413248546129181,8.110525468597366,423.3052476646432,4.932890455484241,1.0,5.191863216588713e-05,-9.865832830948467,0.021977429447390364,0.007279393248038516,0.00838620840085739,0.08463529476060777,0.08460533818546552,4.081405361709276,-5.966688182775117,0.9954318296006768,0.9981872110688527,0.9996997291881993,True,56,2
0,retrieval_frozen,sgd,8000,14640.148099390584,283970316,8.643043584015686,-6.710810868790317,0.0012176763484297904,20.647295469471015,20.647295469471015,2.2220713188448755,2.2220713188448755,0.5413248546129181,8.204998559630987,426.3108102036383,4.944747134342308,1.0,5.070201158195213e-05,-9.88954497198159,0.021614815636456265,0.007279393255580238,0.00838620840567318,0.08463529478529244,0.08460533821104574,4.103284036577312,-5.951884645079325,0.9957260657112851,0.9983735063737105,0.9997267905406009,True,56,2
0,retrieval_frozen,sgd,9000,15564.976118559222,334472104,9.720894917001715,-6.777556771819068,0.0011390544713555226,20.70833280485964,20.70833280485964,2.224366702333911,2.224366702333911,0.5413248546129181,8.285760932334505,428.83504755682594,4.954881105749972,1.0,4.968478057990291e-05,-9.909811897514853,0.021306575242833126,0.007279393261089616,0.008386208409183782,0.0846352948032855,0.08460533822969309,4.121658955304204,-5.939413385153449,0.995962364909882,0.9985170028455487,0.9997479827401565,True,56,2
0,retrieval_frozen,sgd,10000,16422.80840538935,387566468,10.873647125001298,-6.835448885595735,0.0010749846618017087,20.760560586677887,20.760560586677887,2.2263635472606356,2.2263635472606356,0.5413248546129181,8.356106539231332,431.0008758731233,4.963706152800554,1.0,4.8815575674703104e-05,-9.927461122368301,0.02103955587204777,0.007279393265257556,0.008386208411844329,0.0846352948169192,0.08460533824382141,4.137424873150922,-5.928685249138982,0.9961574042404782,0.9986312981366408,0.999765097839541,True,56,2
0,retrieval_frozen,sgd,11000,17223.98011750906,443132496,11.97194358400884,-6.8864396153521374,0.001021544465181822,20.806022481910233,20.806022481910233,2.228126726513893,2.228126726513893,0.5413248546129181,8.41829017927306,432.89057151775404,4.971505554845964,1.0,4.806005559360571e-05,-9.943059170902444,0.020804744933091007,0.007279393268503324,0.008386208413914745,0.08463529482753344,0.08460533825481935,4.151180712304896,-5.919304262090087,0.9963218744282611,0.9987247383853151,0.9997792568935323,True,56,2
0,retrieval_frozen,sgd,12000,17976.52238260868,501064712,13.078251958999317,-6.93191366817069,0.000976131088902004,20.846147107504866,20.846147107504866,2.2297024558809753,2.2297024558809753,0.5413248546129181,8.47392022961566,434.5618492277335,4.978481359051696,1.0,4.7394227780832865e-05,-9.957010113454315,0.02059572326715915,0.007279393271088384,0.008386208415561727,0.08463529483597441,0.084605338263568,4.163346601140088,-5.910991679183688,0.996462977381695,0.998802740579945,0.999791199029168,True,56,2
0,retrieval_frozen,adam,0,0.0,0,0.0017663750040810555,-0.36651292058166496,0.6931471805599448,0.5,0.5,1.7,1.7,0.5413248546129181,0.0,0.25,2.9440867909212463,1.0,0.002764372035296034,-5.890941781810344,0.0006910930088240085,-1.817513499889216e-10,1.1343763515800389e-10,4.655738713312595e-05,0.0,0.9999999999545621,-1.6137056389255473,0.5,0.5,0.5,False,56,2
0,retrieval_frozen,adam,3,0.0,720,0.013598417019238696,-0.37262068918264524,0.6889265005640134,0.49998617332921974,0.49998617332921974,1.6999865360372872,1.6999865360372872,0.5413248546129181,0.01499858408375131,0.24998617352039657,2.944043423861406,1.0,0.002764611148182429,-5.890855287466408,0.0006911145622059556,0.0038331771342976348,0.004301334298980886,0.062063533912272206,0.0620413889789722,1.000958241284229,-1.6126920901480382,0.5010803416396564,0.49826864044418734,0.5037495757299285,True,56,2
0,retrieval_frozen,adam,1000,11.328690783793768,240000,2.3161579170264304,-1.0097086938047983,0.36432509427186693,20.340816981125386,20.340816981125386,3.4763295425099656,3.4763295425099656,0.5413248546129181,1.0912939089026326,413.7488354596388,12.084872732396285,1.0,3.18575897745559e-11,-24.169745464824427,1.31810406697734e-08,0.0038379014887094556,0.004306357439004617,0.06209474311058711,0.062072595786959034,2.5879272715623514,-7.4373318405259,0.6548685099331987,0.5773413280596585,0.7486252947758604,True,56,2
0,retrieval_frozen,adam,2000,18.94890040505393,480000,4.496872375020757,-1.6305057687992188,0.1958305041168436,27.70943030404705,27.70943030404705,3.5900549700259208,3.5900549700259208,0.5413248546129181,1.7509765406042148,767.812527774841,12.88849721476177,1.0,6.385480150349348e-12,-25.776994429529925,4.902851655295805e-09,0.0038388803562185276,0.0043073201367006455,0.06210088938908288,0.062078727254206524,3.9475404301333294,-6.696005168756157,0.7607138767271864,0.788157766322033,0.852075929949679,True,56,2
0,retrieval_frozen,adam,3000,24.84174707475492,720000,6.716762500000186,-2.028261406367899,0.1315640588587675,30.87153063431553,30.87153063431553,3.6394526478946427,3.6394526478946427,0.5413248546129181,2.187180756807682,953.0514037054822,13.245617344347124,1.0,3.126100643915001e-12,-26.491234688697375,2.9793346068078037e-09,0.003839166362036453,0.004307582212292698,0.06210260591185292,0.06208043567291156,4.658922890397712,-6.200745950632362,0.813755788264615,0.8699953208563037,0.8990924175439142,True,56,2
0,retrieval_frozen,adam,4000,29.71272255340369,960000,8.969627167010913,-2.3326342714319397,0.09703978097266082,32.86095166104673,32.86095166104673,3.675022152882368,3.675022152882368,0.5413248546129181,2.528515537490346,1079.8421440696495,13.50578918722236,1.0,1.857892426940031e-12,-27.01157837444658,2.0062305417576876e-09,0.003839300344288794,0.004307701301860895,0.062103395954367875,0.06208122110578465,5.145838315504155,-5.838731831032801,0.8478342849235436,0.9105105560596528,0.9261168441175871,True,56,2
0,retrieval_frozen,adam,5000,33.89887827553162,1200000,11.189013125025667,-2.590263090732621,0.07500030560411303,34.36635793208435,34.36635793208435,3.7053876408629653,3.7053876408629653,0.5413248546129181,2.8208361784645186,1181.0465575161368,13.729898658444062,1.0,1.1867563142269168e-12,-27.45979731688931,1.4016144595282387e-09,0.003839380022447628,0.004307770890072656,0.06210386155966825,0.062081684536534204,5.534486558507999,-5.539669679025911,0.8725583139623078,0.9346804357285166,0.9437914414535444,True,56,2
0,retrieval_frozen,adam,6000,37.589893042687706,1440000,13.359701875015162,-2.8196481944884457,0.059626916097166215,35.62402910852599,35.62402910852599,3.733346957915978,3.733346957915978,0.5413248546129181,3.083222786690365,1269.071449925107,13.93788039300195,1.0,7.829083261796157e-13,-27.875760786004683,9.935666046632035e-10,0.003839434251828556,0.004307817689872746,0.06210417677342267,0.062081999692864466,5.872516392860184,-5.2735243773866864,0.8916452997377958,0.9506185961489008,0.9561953721844113,True,56,2
0,retrieval_frozen,adam,7000,40.904032203641215,1680000,15.53734650000115,-3.0294583410217304,0.048341815814299485,36.73844171451412,36.73844171451412,3.76012524467648,3.76012524467648,0.5413248546129181,3.324827216563135,1349.713099610751,14.138542579604293,1.0,5.241045753571301e-13,-28.27708515920911,7.073908109254484e-10,0.003839474406620603,0.004307852038117999,0.062104409422585764,0.06208223229994802,6.182188902236043,-5.025458427804259,0.9068995118969969,0.9617586475733195,0.9652707786954007,True,56,2
0,retrieval_frozen,adam,8000,43.92044429817172,1920000,17.79027258302085,-3.2242645466792283,0.0397850308522216,37.76325017139638,37.76325017139638,3.7863422644612577,3.7863422644612577,0.5413248546129181,3.55052187177249,1426.0630635074685,14.3363883376447,1.0,3.5283471563617483e-13,-28.67277667528975,5.0316455549191e-10,0.0038395058513627563,0.004307878748992806,0.062104591257170494,0.06208241410186307,6.475377476749223,-4.7872953473056965,0.9193479828803774,0.9698389930634745,0.9720915878419346,True,56,2
0,retrieval_frozen,adam,9000,46.69492835567756,2160000,20.0803095420124,-3.40675726118923,0.033148518266604456,38.728676422426744,38.728676422426744,3.8123330522883747,3.8123330522883747,0.5413248546129181,3.7631766711631136,1499.9103774330333,14.533883789115247,1.0,2.376998674380283e-13,-29.067767578230733,3.5652849788475503e-10,0.003839531447446852,0.004307900365156549,0.06210473911547457,0.06208256193379593,6.758953062506008,-4.5542075744213095,0.9296488812059034,0.9758538998089097,0.9773165866505841,True,56,2
0,retrieval_frozen,adam,10000,49.26842521616799,2400000,22.287426292023156,-3.5787075675437445,0.027911749003973536,39.6527113162582,39.6527113162582,3.838281430204214,3.838281430204214,0.5413248546129181,3.9646711986741776,1572.337514730511,14.73240473720928,1.0,1.5980701332203113e-13,-29.46480947441872,2.512705621632681e-10,0.003839552865882235,0.004307918359109009,0.06210486278271852,0.062082685579175026,7.037073010817684,-4.3232456431529,0.9382608107351362,0.980420918660244,0.9813790447599982,True,56,2
0,retrieval_frozen,adam,11000,51.67194035252699,2640000,24.56240054202499,-3.7414054561420076,0.023720741230996743,40.546372673411774,40.546372673411774,3.8642847012226462,3.8642847012226462,0.5413248546129181,4.156363843554448,1644.008336971193,14.932696579302682,1.0,1.0705933744410832e-13,-29.86539315860547,1.760064433087263e-10,0.0038395711541515496,0.004307933647249806,0.06210496836438695,0.06208279114236656,7.312286987819253,-4.0926056589343744,0.9455212079483443,0.983945445850756,0.9845771767233258,True,56,2
0,retrieval_frozen,adam,12000,53.929567147825715,2880000,26.836250042018946,-3.8958648302452623,0.020325788489177436,41.41646246408246,41.41646246408246,3.890388585566273,3.890388585566273,0.5413248546129181,4.33931396287181,1715.323363038751,15.135123613943069,1.0,7.141651656432401e-14,-30.27024722788621,1.2250241936962894e-10,0.0038395870083700744,0.004307946834874677,0.06210505989854833,0.06208288266068886,7.586133299877253,-3.861223591826316,0.951686856862709,0.9867038446865954,0.9871225180521122,True,56,2
