seed,gate_mode,optimizer,step,S,examples,elapsed_seconds,log_loss,loss,q,p,u,v,x,w,m,g,h,rho,log_rho,m_rho,delta_min,delta_max,row_norm_max,table_movement,content_horizon,sg_balance,train_overwrite_min_probability,train_recall_min_probability,calibration_probability,certificate_valid,pair_count,train_R
0,learned,adam,9000,46.69492835567756,2160000,22.40636579200509,-4.668070896424434,0.00939036705605336,47.19386577703804,47.19386577703804,21.684953107828772,21.684953107828772,2.1998478880506465,4.68449277752513,2227.2609669810827,470.23719128873273,2.3049463820996356,0.0,-940.4743825774655,0.0,0.007302721433584716,0.008185649691795851,0.08515948978995327,0.08513562992635204,8.056592087379968,1.6416994118709018,0.9898798166891724,0.9908470565145298,0.9908471300428725,True,56,2
0,learned,adam,10000,49.26842521616799,2400000,24.865454583981773,-4.9280710206271205,0.007240456510563305,49.767362045707635,49.767362045707635,22.805084054519465,22.805084054519465,2.328522729467597,4.941842462515987,2476.7903249885408,520.0718587336979,2.421502546491431,0.0,-1040.1437174673958,0.0,0.007302788982295223,0.00818570184155583,0.0851597839398367,0.08513592406919923,8.469526357917346,3.0082506801742745,0.9922917809823494,0.9929091990039656,0.9929092099404321,True,56,2
0,learned,adam,11000,51.67194035252699,2640000,27.42349041698617,-5.170578290811301,0.00568128243563953,52.17087664928857,52.17087664928857,23.872848022637857,23.872848022637857,2.448698484950971,5.182193975289194,2721.8003703552836,569.9128727119643,2.531573459831696,0.0,-1139.8257454239285,0.0,0.007302845912278235,0.00818574509022745,0.08516002787546054,0.08513616799897634,8.851594679779872,4.373119487995188,0.9940114443995252,0.9944156857393626,0.99441568742633,True,56,2
0,learned,adam,12000,53.929567147825715,2880000,29.870868124999106,-5.398101307424444,0.0045251646876831,54.42850296210751,54.42850296210751,24.894978361672983,24.894978361672983,2.5615798235931493,5.407956654104015,2962.461934696146,619.7599476281661,2.635928853627882,0.0,-1239.5198952563321,0.0,0.007302894595787143,0.00818578142710109,0.08516023178178099,0.0851363719003989,9.207561149968651,5.732984755920837,0.9952685168604098,0.9955392009576293,0.9955392012271169,True,56,2
0,retrieval_frozen,adam,0,0.0,0,0.001637500012293458,-0.36651292058166496,0.6931471805599448,0.5,0.5,1.7,1.7,0.5413248546129181,0.0,0.25,2.9440867909212463,1.0,0.002764372035296034,-5.890941781810344,0.0006910930088240085,-1.817513499889216e-10,1.1343763515800389e-10,4.655738713312595e-05,0.0,0.9999999999545621,-1.6137056389255473,0.5,0.5,0.5,False,56,2
0,retrieval_frozen,adam,3,0.0,720,0.015334916999563575,-0.37262264148529145,0.6889251555722962,0.4999809764917329,0.4999809764917329,1.6999813256997438,1.6999813256997438,0.5413248546129181,0.014999995771104346,0.24998097685362677,2.9440266416252907,1.0,0.0027647036859051633,-5.890821815788445,0.0006911233281133953,0.007296790750299142,0.00817984542874518,0.08513033326526565,0.08510647573363969,1.0018240588796563,-1.6118054845197725,0.5010814262317627,0.4982697514835721,0.5037499286319175,True,56,2
0,retrieval_frozen,adam,1000,11.328690783793768,240000,2.477044208004372,-0.9491137495455493,0.38708392478807985,11.827634380255223,11.827634380255223,8.463653577454782,8.463653577454782,0.5413248546129181,1.1478690551871835,139.89293503299535,71.63343187916313,1.0,6.025479735152715e-63,-143.26686375832625,8.429220451323488e-61,0.007299929327171637,0.008183211950864563,0.085146505659098,0.08512264633946348,2.0212085391114796,-6.919668841163233,0.6443903763961997,0.5030429265904391,0.7591214759614668,True,56,2
0,retrieval_frozen,adam,2000,18.94890040505393,480000,4.93338324999786,-1.734793460930113,0.1764366375823681,19.44784349199319,19.44784349199319,11.038351152838542,11.038351152838542,0.5413248546129181,1.9098900122449016,378.2186164890619,121.84519617337197,1.0,1.4675986749425753e-106,-243.69039234674395,5.550731403979613e-104,0.007301076127357715,0.008184231008046359,0.08515191989202041,0.08512806031381881,3.7614029117705527,-6.174069467169004,0.7775079159354958,0.7941057621481168,0.8710067907980545,True,56,2
0,retrieval_frozen,adam,3000,24.84174707475492,720000,7.394235999992816,-2.3228643356255323,0.09799249982624895,25.340688609706795,25.340688609706795,13.10853640636284,13.10853640636284,0.5413248546129181,2.4991746701953255,642.1504992141237,171.83372671694,1.0,5.586262814656256e-150,-343.66745343388,3.5872214551728104e-147,0.007301657769276147,0.008184738254377788,0.08515462491788484,0.0851307652324245,5.688763181631362,-4.776059517037855,0.846368554058979,0.9150759609648358,0.9240839410344357,True,56,2
0,retrieval_frozen,adam,4000,29.71272255340369,960000,9.868849541991949,-2.753328461607577,0.0637154334998776,30.211662656586554,30.211662656586554,14.897793680875807,14.897793680875807,0.5413248546129181,2.9862722127050603,912.7445604753865,221.94425655794313,1.0,1.6659738243799815e-193,-443.88851311588627,1.5206085460972048e-190,0.007302008608825519,0.008185042466817014,0.08515624725571087,0.08513238751068819,7.664868638249937,-3.151587422777925,0.8860825107076563,0.9509977382858442,0.9519500839678552,True,56,2
0,retrieval_frozen,adam,5000,33.89887827553162,1200000,12.358387707994552,-3.1116555243316952,0.04452717846005241,34.39781714162193,34.39781714162193,16.49340785666025,16.49340785666025,0.5413248546129181,3.4048877815495904,1183.2098241084593,272.0325027261421,1.0,5.194817984692499e-237,-544.0650054522843,6.146559673943473e-234,0.00730224394963549,0.008185245201339928,0.08515732852280082,0.08513346874133179,9.64008677924527,-1.4358994351158874,0.9122041451625337,0.9677549794543295,0.9678569418258833,True,56,2
0,retrieval_frozen,adam,6000,37.589893042687706,1440000,14.885582457995042,-3.4246333914340727,0.03256121602193777,38.08883083452935,38.08883083452935,17.946857928682526,17.946857928682526,0.5413248546129181,3.7739892559571095,1450.7590343413935,322.08970951231487,1.0,1.7235860163925556e-280,-644.1794190246297,2.5005079847459934e-277,0.0073024136772996155,0.008185389599580447,0.08515810070941489,0.0851342409028207,11.594042614840575,0.31420044443002393,0.9305329996463106,0.9775437707520606,0.9775550564312111,True,56,2
0,retrieval_frozen,adam,7000,40.904032203641215,1680000,17.360088250017725,-3.7039121471889738,0.02462699334477393,41.402969058317844,41.402969058317844,19.290554597774893,19.290554597774893,0.5413248546129181,4.105403170385797,1714.2058468440248,372.12549668973406,1.0,5e-324,-744.2509933794681,8.47e-321,0.007302542147667306,0.008185496993306465,0.08515867976477486,0.08513481994009543,13.518060446356218,2.0713552570676965,0.943896806798825,0.9837826205157795,0.9837839237247387,True,56,2
0,retrieval_frozen,adam,8000,43.92044429817172,1920000,19.82511054200586,-3.956563621470785,0.019128735052575695,44.41938033011386,44.41938033011386,20.546216588315684,20.546216588315684,0.5413248546129181,4.4070443785893,1973.0813489113061,422.14701609397855,1.0,0.0,-844.2940321879571,0.0,0.007302643263769478,0.008185579148166025,0.08515913008205499,0.08513527024397562,15.408709221496345,3.821357485248539,0.9539215487525372,0.987955519131352,0.9879556766641603,True,56,2
0,retrieval_frozen,adam,9000,46.69492835567756,2160000,22.28369783301605,-4.187527963049334,0.015183773366297833,47.19386366013398,47.19386366013398,21.729214244974376,21.729214244974376,0.5413248546129181,4.684492783375041,2227.2607671713145,472.1587517039973,1.0,0.0,-944.3175034079946,0.0,0.007302725223362282,0.008185643617470368,0.08515948991735685,0.08513563007053769,17.265073383427186,5.556545629548607,0.9616172253026343,0.9908471101561743,0.990847130095926,True,56,2
0,retrieval_frozen,adam,10000,49.26842521616799,2400000,24.741176000010455,-4.400456968737298,0.012271730824240004,49.767359872697874,49.767359872697874,22.85089845288531,22.85089845288531,0.5413248546129181,4.941842468660969,2476.7901086986185,522.1635601040763,1.0,0.0,-1044.3271202081526,0.0,0.007302792772008674,0.0081856957671343,0.08515978406745124,0.08513592421359592,19.087484903586848,7.272766213780399,0.9676406819085835,0.9929092073441894,0.9929092099836959,True,56,2
0,retrieval_frozen,adam,11000,51.67194035252699,2640000,27.251000292017125,-4.598138089591214,0.01007056879645417,52.17087442802778,52.17087442802778,23.919935856443004,23.919935856443004,0.5413248546129181,5.1821939816811335,2721.800138585043,572.1633313763477,1.0,0.0,-1144.3266627526955,0.0,0.007302849701904372,0.008185739015834047,0.08516002800351767,0.08513616814381549,20.87689733070906,8.967848574666156,0.9724340783810775,0.9944156870971143,0.9944156874618254,True,56,2
0,retrieval_frozen,adam,12000,53.929567147825715,2880000,29.720684416999575,-4.782750161687531,0.008372940334820047,54.428500698989396,54.428500698989396,24.94312252278556,24.94312252278556,0.5413248546129181,5.407956660705743,2962.461688339889,622.1593611866923,1.0,0.0,-1244.3187223733846,0.0,0.00730289838534798,0.008185775352480256,0.0851602319102205,0.08513637204562037,22.634556680432624,10.640780827278803,0.9763036828602584,0.9955392012039466,0.9955392012564346,True,56,2
